Time,Iter,Assembly_ID,Obj_name,Density,Mass,Max_stress,Yield_stress,Parent_id
85.5,285,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
85.8,286,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
86.1,287,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
86.4,288,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
86.7,289,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
87.0,290,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
87.3,291,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
87.6,292,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
87.9,293,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
88.2,294,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
88.5,295,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
88.8,296,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
89.1,297,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
89.4,298,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
89.7,299,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
90.0,300,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
90.3,301,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
90.6,302,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
90.9,303,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
91.2,304,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
91.5,305,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
91.8,306,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
92.1,307,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
92.4,308,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
92.7,309,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
93.0,310,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
93.3,311,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
93.6,312,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
93.9,313,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
94.2,314,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
94.5,315,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
94.8,316,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
95.1,317,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
95.4,318,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
95.7,319,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
96.0,320,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
96.3,321,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
96.6,322,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
96.9,323,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
97.2,324,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
97.5,325,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
97.8,326,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
98.1,327,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
98.4,328,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
98.7,329,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
99.0,330,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
99.3,331,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
99.6,332,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
99.9,333,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
100.2,334,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
100.5,335,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
100.8,336,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
101.1,337,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
101.4,338,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
101.7,339,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
102.0,340,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
102.3,341,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
102.6,342,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
102.9,343,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
103.2,344,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
103.5,345,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
103.8,346,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
104.1,347,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
104.4,348,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
104.7,349,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
105.0,350,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
105.3,351,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
105.6,352,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
105.9,353,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
106.2,354,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
106.5,355,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
106.8,356,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
107.1,357,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
107.4,358,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
107.7,359,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
108.0,360,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
108.3,361,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
108.6,362,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
108.9,363,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
109.2,364,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
109.5,365,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
109.8,366,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
110.1,367,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
110.4,368,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
110.7,369,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
111.0,370,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
111.3,371,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
111.6,372,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
111.9,373,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
112.2,374,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
112.5,375,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
112.8,376,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
113.1,377,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
113.4,378,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
113.7,379,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
114.0,380,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
114.3,381,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
114.6,382,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
114.9,383,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
115.2,384,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
115.5,385,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
115.8,386,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
116.1,387,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
116.4,388,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
116.7,389,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
117.0,390,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
117.3,391,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
117.6,392,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
117.9,393,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
118.2,394,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
118.5,395,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
118.8,396,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
119.1,397,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
119.4,398,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
119.7,399,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
120.0,400,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
120.3,401,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
120.6,402,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
120.9,403,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
121.2,404,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
121.5,405,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
121.8,406,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
122.1,407,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
122.4,408,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
122.7,409,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
123.0,410,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
123.3,411,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
123.6,412,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
123.9,413,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
124.2,414,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
124.5,415,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
124.8,416,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
125.1,417,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
125.4,418,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
125.7,419,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
126.0,420,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
126.3,421,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
126.6,422,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
126.9,423,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
127.2,424,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
127.5,425,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
127.8,426,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
128.1,427,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
128.4,428,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
128.7,429,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
129.0,430,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
129.3,431,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
129.6,432,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
129.9,433,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
130.2,434,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
130.5,435,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
130.8,436,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
131.1,437,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
131.4,438,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
131.7,439,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
132.0,440,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
132.3,441,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
132.6,442,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
132.9,443,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
133.2,444,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
133.5,445,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
133.8,446,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
134.1,447,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
134.4,448,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
134.7,449,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
135.0,450,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
135.3,451,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
135.6,452,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
135.9,453,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
136.2,454,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
136.5,455,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
136.8,456,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
137.1,457,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
137.4,458,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
137.7,459,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
138.0,460,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
138.3,461,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
138.6,462,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
138.9,463,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
139.2,464,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
139.5,465,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
139.8,466,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
140.1,467,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
140.4,468,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
140.7,469,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
141.0,470,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
141.3,471,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
141.6,472,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
141.9,473,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
142.2,474,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
142.5,475,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
142.8,476,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
143.1,477,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
143.4,478,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
143.7,479,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
144.0,480,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
144.3,481,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
144.6,482,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
144.9,483,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
145.2,484,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
145.5,485,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
145.8,486,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
146.1,487,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
146.4,488,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
146.7,489,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
147.0,490,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
147.3,491,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
147.6,492,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
147.9,493,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
148.2,494,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
148.5,495,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
148.8,496,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
149.1,497,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
149.4,498,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
149.7,499,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
150.0,500,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
150.3,501,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
150.6,502,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
150.9,503,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
151.2,504,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
151.5,505,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
151.8,506,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
152.1,507,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
152.4,508,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
152.7,509,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
153.0,510,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
153.3,511,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
153.6,512,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
153.9,513,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
154.2,514,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
154.5,515,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
154.8,516,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
155.1,517,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
155.4,518,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
155.7,519,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
156.0,520,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
156.3,521,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
156.6,522,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
156.9,523,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
157.2,524,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
157.5,525,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
157.8,526,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
158.1,527,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
158.4,528,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
158.7,529,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
159.0,530,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
159.3,531,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
159.6,532,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
159.9,533,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
160.2,534,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
160.5,535,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
160.8,536,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
161.1,537,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
161.4,538,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
161.7,539,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
162.0,540,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
162.3,541,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
162.6,542,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
162.9,543,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
163.2,544,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
163.5,545,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
163.8,546,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
164.1,547,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
164.4,548,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
164.7,549,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
165.0,550,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
165.3,551,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
165.6,552,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
165.9,553,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
166.2,554,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
166.5,555,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
166.8,556,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
167.1,557,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
167.4,558,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
167.7,559,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
168.0,560,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
168.3,561,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
168.6,562,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
168.9,563,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
169.2,564,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
169.5,565,1,Examples/Geometry/Sphere/sphere.stl,150.0,626.115105,0,0,1
